NAME,PROCESSOR,RAM,HDD,SSD,GRAPHIC CARD,DISPLAY,OPERATING SYSTEM,PRICE,IMAGE-src
Acer Aspire ES1-512 Notebook (4th Gen PQC/ 4GB/ 500GB/ Win8.1) (UN.MRWSI.005),Intel PQC 4th Gen,4 GB DDR3 RAM,500 GB Hard Disk,,"15.5 inches, 1366 x 768 pixels","14 inches, 1366 x 768 pixels",Windows 8 OS,"20,889",https://cdn1.smartprix.com/rx-i8rNg1vyQ-w103-h125/acer-aspire-es1-512.jpg
Acer Aspire ES1-533 (UN.GFTSI.005) Laptop (CDC/ 2GB/ 500GB/ Win10),Intel Celeron,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"20,900",https://cdn1.smartprix.com/rx-iq7Wq9wo1-w103-h125/acer-aspire-es1-533.jpg
Acer Aspire V5-121 Netbook (APU Dual Core/ 4GB/ 500GB/ Win8/ 256MB Graph) (NX.M83SI.005),AMD APU,4 GB DDR3 RAM,500 GB Hard Disk,,256 MB AMD Graphics Card,"11.6 inches, 1366 x 768 pixels",Windows 8 OS,"20,960",https://cdn1.smartprix.com/rx-ifHNa3Kqe-w103-h125/acer-aspire-v5-121-n.jpg
Acer Aspire E3 (NX.MNUSI.003) Laptop (Celeron Dual Core/ 2GB/ 500GB/ Win 8.1),Intel Celeron 4th Gen,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"11.6 inches, 1366 x 768 pixels",Windows 8 OS,"20,968",https://cdn1.smartprix.com/rx-iCRK6WHJu-w103-h125/acer-aspire-e3-nx-mn.jpg
Acer One S1001 (NT.MUPSI.001) Laptop (4th Gen Atom Quad Core/ 2GB/ 500GB/ Win8.1/ Touch),Intel Atom 4th Gen,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"10.1 inches, 1366 x 768 pixels",Windows 8 OS,"20,990",https://cdn1.smartprix.com/rx-irhgUhTW0-w103-h125/acer-one-s1001-nt-mu.jpg
Acer Aspire 3 A315-33 (UN.GY3SI.004) Laptop (Celeron Dual Core/ 4GB/ 500GB/ Win10),Intel Celeron N3060,4 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"20,990",https://cdn1.smartprix.com/rx-ina6cEjAn-w103-h125/acer-aspire-3-a315-3.jpg
Acer Aspire 3 A315-32 (NX.GVWSI.001) Laptop (PQC/ 4GB/ 1TB/ Linux),Intel Pentium,4 GB DDR4 RAM,1 TB Hard Disk,,Intel Integrated UHD 605,"15.6 inches, 1366 x 768 pixels",Linux OS,"20,990",https://cdn1.smartprix.com/rx-ihaHJpaLX-w103-h125/acer-aspire-3-a315-3.jpg
Acer Aspire 3 A315-32 NX.GVWSI.009 Laptop (Pentium Quad Core/ 4GB/ 1TB/ Win10 Home),Intel Pentium,4 GB DDR4 RAM,1 TB Hard Disk,,Intel Integrated UHD 605,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"20,990",https://cdn1.smartprix.com/rx-iDKq6ZFP0-w103-h125/acer-aspire-3-a315-3.jpg
Acer Aspire ES1-523 (NX.GKYSI.011) Laptop (AMD Dual Core E1/ 4GB/ 500GB/ Win10),AMD E1-7010,4 GB DDR4 RAM,500 GB Hard Disk,,AMD Radeon R2,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"20,990",https://cdn1.smartprix.com/rx-iEHZwf2IK-w103-h125/acer-aspire-es1-523.jpg
Acer Aspire E5-523 (NX.GDNSI.004) Laptop (AMD Dual Core/ 4GB/ 1TB/ Linux),AMD AMD A9-9410,4 GB DDR4 RAM,1 TB Hard Disk,,AMD HD Graphics,"15.6 inches, 1366 x 768 pixels",Linux OS,"20,999",https://cdn1.smartprix.com/rx-iLhAMj6dJ-w103-h125/acer-aspire-e5-523-n.jpg
Acer Aspire E1-531 Laptop (3nd Gen CDC/ 2GB/ 500GB/ Linux) (NX.M12SI.040),Intel Celeron 3rd Gen,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,15.6 inches,Linux OS,"21,000",https://cdn1.smartprix.com/rx-i7ny88lpI-w103-h125/acer-aspire-e1-531-l.jpg
Acer Aspire V5-131 Netbook (CDC/ 2GB/ 500GB/ Linux) (NX.M88SI.001),Intel Celeron,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"11.6 inches, 1366 x 768 pixels",Linux OS,"21,100",https://cdn1.smartprix.com/rx-iX0cVQa9P-w103-h125/acer-aspire-v5-131-n.jpg
Acer A315-31 (UN.GNTSI.002) Laptop (PQC/ 4GB/ 500GB/ Win10),Intel Pentium,4 GB DDR3 RAM,500 GB Hard Disk,,Intel Integrated HD 505,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"21,480",https://cdn1.smartprix.com/rx-igQOXi7Uz-w103-h125/acer-a315-31-un-gnts.jpg
Acer Aspire ES1-521 (NX.G2KSI.025) Laptop (AMD Quad Core A8/ 4GB/ 1TB/ Linux),AMD A8 APU 5th Gen,4 GB DDR3 RAM,1 TB Hard Disk,,RADEON R5,"15.6 inches, 1366 x 768 pixels",Linux OS,"21,490",https://cdn1.smartprix.com/rx-ikLNAuaLb-w103-h125/acer-aspire-es1-521.jpg
Acer Aspire 3 A315-21 (NX.GNVSI.035) Laptop (AMD A9/ 4GB/ 1TB/ Win10),Amd A9 7th Gen,4 GB DDR4 RAM,1 TB Hard Disk,,AMD Radeon R5 Graphics,"15.6 inches, 1920 x 1080 pixels",Windows 10 OS,"21,490",https://cdn1.smartprix.com/rx-izsfOOuQF-w103-h125/acer-aspire-3-a315-2.jpg
Acer Aspire ES-15 (ES1-572) (NX.GKQSI.015) Laptop (6th Gen Ci3/ 4GB/ 500GB/ Linux),Intel Core i3 6006U 6th Gen,4 GB DDR3 RAM,500 GB Hard Disk,,Intel HD 620,"15.6 inches, 1366 x 768 pixels",Linux OS,"21,500",https://cdn1.smartprix.com/rx-iDLZWSd3Z-w103-h125/acer-aspire-es-15-es.jpg
Acer Gateway NE56R Laptop (2nd Gen PDC/ 2GB/ 500GB/ Linux) (NX.Y1USI.010),Intel Pentium 2nd Gen,2 GB DDR3 RAM,500 GB Hard Disk,,128 MB Intel Graphics Card,"15.6 inches, 1366 x 768 pixels",Linux OS,"21,590",https://cdn1.smartprix.com/rx-izNWQrCLU-w103-h125/acer-gateway-ne56r-l.jpg
Acer Aspire E3-111 NX.MNTSI.003 Laptop (Celeron Dual Core/ 2GB/ 500GB/ Win8),Intel Celeron,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"11.6 inches, 1366 x 768 pixels",Windows 8 OS,"21,599",https://cdn1.smartprix.com/rx-iNlinK7bA-w103-h125/acer-aspire-e3-111-n.jpg
Acer Aspire E5-511 Notebook (1st Gen PQC/ 2GB/ 500GB/ Win8.1) (NX.MNYSI.007),Intel 1st Gen Pentium,2 GB DDR3 RAM,500 GB Hard Disk,,,"15.6 inches, 1366 x 768 pixels",Windows 8 OS,"21,750",https://cdn1.smartprix.com/rx-iyiM36ndy-w103-h125/acer-aspire-e5-511-n.jpg
Acer Aspire ES1-512 Notebook (4th Gen PQC/ 2GB/ 500GB/ Win8.1) (NX.MRWSI.004),Intel Pentium,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD 4400,"15.6 inches, 1366 x 768 pixels",Windows 8 OS,"21,750",https://cdn1.smartprix.com/rx-iYT6o9vfj-w103-h125/acer-aspire-es1-512.jpg
Acer V5-122P Netbook (APU Dual Core A4/ 2GB/ 500GB/ Win8/ Touch) (NX.M8WSI.008),AMD APU,2 GB DDR3 RAM,500 GB Hard Disk,,AMD Radeon HD 8210G,"11.6 inches, 1366 x 768 pixels, Touch Screen",Windows 8 OS,"21,778",https://cdn1.smartprix.com/rx-ihH5uA8Yg-w103-h125/acer-v5-122p-netbook.jpg
Acer Aspire E1 E1-510 Notebook (1st Gen CDC/ 2GB/ 500GB/ Linux) (NX.MGRSI.002),Intel Celeron,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"15.6 inches, 1366 x 768 pixels",Ubuntu OS,"21,800",https://cdn1.smartprix.com/rx-iJDB3maeB-w103-h125/acer-aspire-e1-e1-51.jpg
Acer One 14 P29P (UN.G80SI.012) Laptop (4th Gen PDC/ 4GB/ 500GB/ Linux),Intel Pentium 4th Gen,4 GB  RAM,500 GB Hard Disk,,Intel HD Graphics,"14 inches, 1366 x 768 pixels",Linux OS,"21,899",https://cdn1.smartprix.com/rx-il8QwrScE-w103-h125/acer-one-14-p29p-un.jpg
Acer Aspire E5-532 (NX.MYVSI.009) Notebook (PQC/ 2GB/ 500GB/ Win8.1),Intel Pentium,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD,"15.6 inches, 1366 x 768 pixels",Windows 8 OS,"21,949",https://cdn1.smartprix.com/rx-isAAKXMRP-w103-h125/acer-aspire-e5-532-n.jpg
Acer Aspire V5-121 Netbook (APU Dual Core/ 2GB/ 500GB/ Linux/ 256MB Graph) (NX.M83SI.006),AMD APU,2 GB DDR3 RAM,500 GB Hard Disk,,256 MB AMD Graphics Card,"11.6 inches, 1366 x 768 pixels",Linux OS,"21,956",https://cdn1.smartprix.com/rx-igD8c5PIe-w103-h125/acer-aspire-v5-121-n.jpg
Acer Aspire ES1-531 (UN.GFTSI.006) Laptop (PQC/ 4GB/ 1TB/ Linux),Intel Pentium,4 GB DDR3 RAM,1 TB Hard Disk,,Intel HD Graphics,"15.6 inches, 1366 x 768 pixels",Linux OS,"21,990",https://cdn1.smartprix.com/rx-irZFT82R6-w103-h125/acer-aspire-es1-531.jpg
Acer Aspire ES1-571-P4ZR (NX.GCESI.016) Notebook(PQC/ 4GB/ 1TB/ Win10),Intel Pentium,4 GB DDR3 RAM,1 TB Hard Disk,,Intel Integrated HD,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"21,990",https://cdn1.smartprix.com/rx-itPgZWKwd-w103-h125/acer-aspire-es1-571.jpg
Acer Aspire ES1-521 Notebook (APU Quad Core A4/ 4GB/ 500GB/ Win10),AMD A4 APU,4 GB DDR3 RAM,500 GB Hard Disk,,AMD Radeon R3 Graphics,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"21,990",https://cdn1.smartprix.com/rx-im90cVzdW-w103-h125/acer-aspire-es1-521.jpg
Acer Aspire ES1-533 (NX.GFTSI.003) Notebook (PQC/ 4GB/ 500GB HDD/ Win10),Intel Pentium,4 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics 505,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"21,990",https://cdn1.smartprix.com/rx-iv6G0MbxL-w103-h125/acer-aspire-es1-533.jpg
Acer Aspire E5-432 Notebook (4th Gen PQC/ 4GB/ 500GB/ Linux) (NX.MZLSI.001),Intel PQC U 4th Gen,4 GB DDR3 RAM,500 GB Hard Disk,,HD GRAPHICS 4400,"14 inches, 1366 x 768 pixels",Linux OS,"21,990",https://cdn1.smartprix.com/rx-i7crSsLQU-w103-h125/acer-aspire-e5-432-n.jpg
Acer Aspire 3 A315-32 (UN.GW4SI.009) Laptop (Pentium Quad Core/ 4GB/ 1TB/ Win10 Home),Intel Pentium,4 GB DDR4 RAM,1 TB Hard Disk,,Intel Integrated UHD 605,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"21,990",https://cdn1.smartprix.com/rx-i5SmAIc9p-w103-h125/acer-aspire-3-a315-3.jpg
Acer Aspire 3 A315-34 (NX.HE3SI.002) Laptop (Pentium Dual Core / 4GB/ 1TB/ Win10),Intel Pentium,4 GB DDR4 RAM,1 TB Hard Disk,,Integrated UHD 605,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"21,990",https://cdn1.smartprix.com/rx-i0b084s8g-w103-h125/acer-aspire-3-a315-3.jpg
Acer Aspire A315-53 NX.H38SI.012 Laptop (Pentium Gold/ 4GB/ 1TB/ Win10 Home),Intel Pentium Gold,4 GB DDR4 RAM,1 TB Hard Disk,,Intel Integrated HD 610,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"21,990",https://cdn1.smartprix.com/rx-i3MJsAaqa-w103-h125/acer-aspire-a315-53.jpg
Acer Aspire 3 A315-34 (NX.HE3SI.004) Laptop (Pentium Quad Core/ 4GB/ 500GB/ Win10),Intel Pentium,4 GB DDR4 RAM,500 GB Hard Disk,,Intel Integrated UHD 605,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"21,990",https://cdn1.smartprix.com/rx-iuPQ51Mgm-w103-h125/acer-aspire-3-a315-3.jpg
Acer Aspire V5-123 Netbook (APU Dual Core/ 4GB/ 500GB/ Win8) (NX.MFRSI.003),AMD APU,4 GB DDR3 RAM,500 GB Hard Disk,,AMD Radeon HD 8210,"11.6 inches, 1366 x 768 pixels",Windows 8 OS,"21,995",https://cdn1.smartprix.com/rx-ib2xHxb5X-w103-h125/acer-aspire-v5-123-n.jpg
Acer Aspire ES1-512 Notebook (APU Quad Core/ 2GB/ 500GB/ Win8.1) (UN.MRWSI.014),Intel,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"15.6 inches, 1366 x 768 pixels",Windows 8 OS,"21,999",https://cdn1.smartprix.com/rx-iHZc8IjB2-w103-h125/acer-aspire-es1-512.jpg
Acer E1-531 E NX.M12SI.024 (Pentium Dual Core/2GB/ 500 GB/Intel HD Graphics/Ubuntu),Intel Pentium,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"15.6 inches, 1368 x 768 pixels",Ubuntu OS,"21,999",https://cdn1.smartprix.com/rx-iMNS0QLl4-w103-h125/acer-e1-531-e-nx-m12.jpg
Acer E5-522G Laptop (AMD Quad Core A8/ 4GB/ 1TB/ Linux/ 2GB Graph),AMD A8 APU,4 GB DDR3 RAM,1 TB Hard Disk,,2 GB AMD Graphics Card,"15.6 inches, 1366 x 768 pixels",Linux OS,"21,999",https://cdn1.smartprix.com/rx-iOOcWh1Id-w103-h125/acer-e5-522g-laptop.jpg
Acer Aspire 3 A315-51 (NX.GNPSI.002) Notebook (6th Gen Ci3/ 4GB/ 500GB/ Linux),Intel Core i3 6th Gen,4 GB DDR4 RAM,500 GB Hard Disk,,,"15.6 inches, 1366 x 768 pixels",Linux OS,"21,999",https://cdn1.smartprix.com/rx-ii766nBrv-w103-h125/acer-aspire-3-a315-5.jpg
Acer Aspire ES1-512 Notebook (4th Gen PQC/ 2GB/ 500GB/ FreeDOS) (NX.MRWSI.003),Intel Pentium,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"15.6 inches, 1366 x 768 pixels",Linux OS,"22,200",https://cdn1.smartprix.com/rx-irxphjNsu-w103-h125/acer-aspire-es1-512.jpg
Acer Aspire R3-131T (NX.GKYSI.007) Laptop (Pentium Quad Core/ 4GB/ 500GB/ Win10),AMD E1 APU 7th Gen,4 GB DDR3 RAM,500 GB Hard Disk,,AMD REDEON R2,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"22,320",https://cdn1.smartprix.com/rx-i6D8C9qrF-w103-h125/acer-aspire-r3-131t.jpg
Acer C720 Chromebook (4th Gen CDC/ 2GB/ 32GB SSD/ Chrome OS) (N9.MJAWW.001),Intel 4th gen Celeron 4th Gen,2 GB DDR3 RAM,32 GB Hard Disk,,Intel HD Graphics,"11.6 inches, 1366 x 768 pixels",Chrome OS,"22,490",https://cdn1.smartprix.com/rx-iaFrhWNbn-w103-h125/acer-c720-chromebook.jpg
Acer Aspire ES-15 ES1-571-P56E Laptop (PDC/ 4GB/ 500GB/ Win10) (NX.GCESI.007),Intel Pentium 4th Gen,4 GB DDR3 RAM,500 GB Hard Disk,,Intel Integrated HD,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"22,490",https://cdn1.smartprix.com/rx-iQ713LcoA-w103-h125/acer-aspire-es-15-es.jpg
Acer Aspire E1-531 Laptop (2nd Gen PDC/ 2GB/ 500GB/ Linux) (NX.M12SI.024),Intel Pentium 2nd Gen,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"15.6 inches, 1368 x 768 pixels",Linux OS,"22,499",https://cdn1.smartprix.com/rx-iSsktgm6F-w103-h125/acer-aspire-e1-531-l.jpg
Acer Aspire E5 (UN.MPKSI.004) Laptop (4th Gen Pentium Quad Core/ 2GB / 500GB/ linux),Intel Pentium 4th Gen,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics 4400,"15.6 inches, 1366 x 768 pixels",Linux OS,"22,500",https://cdn1.smartprix.com/rx-ixwZaoR5C-w103-h125/acer-aspire-e5-un-mp.jpg
Acer Aspire ES1-512 Notebook (4th Gen PQC/ 4GB/ 500GB/ Linux) (UN.MRWSI.004),Intel Processor 3540N Pentium,4 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"15.6 inches, 1366 x 768 pixels",Linux OS,"22,500",https://cdn1.smartprix.com/rx-iRWYoxPjw-w103-h125/acer-aspire-es1-512.jpg
Acer Aspire 5742z Laptop (1st Gen PDC/ 2GB/ 500GB/ Linux) (LX.R4POC.059),Intel 1st Gen Pentium,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"15.6 inches, 1366 x 768 pixels",Linux OS,"22,529",https://cdn1.smartprix.com/rx-iF7Drq5yi-w103-h125/acer-aspire-5742z-la.jpg
Acer Aspire ES1-533 (NX.GFTSI.012) Laptop (Celeron Dual Core/ 4GB/ 500GB/ Win10),Intel Celeron,4 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"22,668",https://cdn1.smartprix.com/rx-i1iKloPVO-w103-h125/acer-aspire-es1-533.jpg
Acer Aspire E E1-510 Notebook (4th Gen PQC/ 4GB/ 500GB/ Linux) (NX.MGRSI.001),Intel Pentium,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"15.6 inches, 1366 x 768 pixels",Ubuntu OS,"22,799",https://cdn1.smartprix.com/rx-iTXX80ihN-w103-h125/acer-aspire-e-e1-510.jpg
Acer Gateway 4250S Notebook (APU Dual Core A4/ 2GB/ 320GB/ Linux) (UN.Y2ASI.113),AMD APU,2 GB DDR3 RAM,320 GB Hard Disk,,NO,"15.6 inches, 1366 x 768 pixels",Ubuntu OS,"22,990",https://cdn1.smartprix.com/rx-ivrrQOcEW-w103-h125/acer-gateway-4250s-n.jpg
Acer Aspire E1-570 Notebook (3rd Gen Ci3/ 2GB/ 500GB/ Linux) (NX.MEPSI.001),Intel Core i3 3rd Gen,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics 4000,"15.6 inches, 1366 x 768 pixels",Linux OS,"22,990",https://cdn1.smartprix.com/rx-iSjVc6OR2-w103-h125/acer-aspire-e1-570-n.jpg
Acer One 14 Z1402-32BJ (UN.G80SI.003) Laptop (5th Gen Ci3/ 4GB/ 500GB/ Linux),Intel Core i3 5th Gen,4 GB DDR3 RAM,500 GB Hard Disk,,128 MB Intel Graphics Card,"14 inches, 1366 x 768 pixels",Linux OS,"22,990",https://cdn1.smartprix.com/rx-ifkymohjX-w103-h125/acer-one-14-z1402-32.jpg
Acer R3-131T (NX.G0YSI.001) Laptop (PQC/ 4GB/ 500GB/ Win10),Intel Pentium,4 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"11.6 inches, 1366 x 768 pixels, Touch Screen",Windows 10 OS,"22,990",https://cdn1.smartprix.com/rx-i8SI2hAQs-w103-h125/acer-r3-131t-nx-g0ys.jpg
Acer Aspire E5-532G-P9YD (NX.MZ1SI.003) Notebook (PQC/ 4GB/ 500GB/ Linux/ 2GB Graph),Intel Pentium,4 GB DDR3 RAM,500 GB Hard Disk,,2 GB NVIDIA Graphics Card,"15.6 inches, 1366 x 768 pixels",Linux OS,"22,990",https://cdn1.smartprix.com/rx-ilG1j4x7W-w103-h125/acer-aspire-e5-532g.jpg
Acer Aspire E1-531 Laptop (2nd Gen PDC/ 4GB/ 500GB/ Linux) (NX.M12SI.023),Intel Pentium 2nd Gen,4 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"15.6 inches, 1366 x 768 pixels",Linux OS,"22,990",https://cdn1.smartprix.com/rx-iEtGh5pRR-w103-h125/acer-aspire-e1-531-l.jpg
Acer Aspire One 725 Netbook (APU Dual Core/ 2GB/ 500GB/ Linux/ 256MB Graph) (NU.SGPSI.025),AMD APU,2 GB DDR3 RAM,500 GB Hard Disk,,256 MB AMD Graphics Card,"11.6 inches, 1366 x 768 pixels",Linux OS,"22,999",https://cdn1.smartprix.com/rx-i0gFI6V83-w103-h125/acer-aspire-one-725.jpg
Acer Aspire E5(Pentium Quad Core /2GB/500 GB/Intel HD Graphics 4400/linux),Intel Pentium 4th Gen,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics 4400,"15.6 inches, 1366 x 768 pixels",Linux OS,"22,999",https://cdn1.smartprix.com/rx-iz9dGfPpF-w103-h125/acer-aspire-e5-penti.jpg
Acer Aspire ES1-521-899K (NX.G2KSI.009) Notebook (APU Quad Core A8/ 6GB/ 1TB/ Linux),AMD A8 APU,6 GB DDR3 RAM,1 TB Hard Disk,,AMD,"15.6 inches, 1366 x 768 pixels",Linux OS,"22,999",https://cdn1.smartprix.com/rx-iXxLcNxLE-w103-h125/acer-aspire-es1-521.jpg
Acer Aspire E1-530 Notebook (3rd Gen PDC/ 2GB/ 500GB/ Linux) (NX.MEQSI.003),Intel Pentium,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"15.6 inches, 1366 x 768 pixels",Ubuntu OS,"23,000",https://cdn1.smartprix.com/rx-iAaR8y8a6-w103-h125/acer-aspire-e1-530-n.jpg
Acer Aspire V5-572 Laptop (3rd Gen PDC/ 4GB/ 500GB/ Linux) (NX.M9YSI.011),Intel Pentium,4 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"15.6 inches, 1366 x 768 pixels",Ubuntu OS,"23,100",https://cdn1.smartprix.com/rx-isrZVMMxW-w103-h125/acer-aspire-v5-572-l.jpg
Acer E5-573-C7CD (NX.MVHSI.049) Laptop (CDC/ 4GB/ 500GB/ Win10),Intel Celeron Dual Core 2957U,4 GB DDR3 RAM,500 GB Hard Disk,,Intel HD,"15.6 inches, 1366 x 768 pixels",Windows OS,"23,240",https://cdn1.smartprix.com/rx-iMK4cajhR-w103-h125/acer-e5-573-c7cd-nx.jpg
Acer Aspire E1-431 Notebook (2nd Gen PDC/ 2GB/ 320GB/ Linux) (NX.M0RSI.016),Intel Pentium,2 GB DDR3 RAM,320 GB Hard Disk,,Intel HD Graphics,"14 inches, 1366 x 768 pixels",Ubuntu OS,"23,300",https://cdn1.smartprix.com/rx-izQyHfMSi-w103-h125/acer-aspire-e1-431-n.jpg
Acer Aspire A315-21 (UN.GNVSI.013) Laptop (AMD Dual Core A4/ 4GB/ 1TB/ Win10),AMD AMD A4-9120,4 GB DDR4 RAM,1 TB Hard Disk,,AMD Radeon R4,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"23,390",https://cdn1.smartprix.com/rx-i9OYNnQRL-w103-h125/acer-aspire-a315-21.jpg
Acer Aspire E5-511 Notebook (1st Gen PQC/ 2GB/ 500GB/ Win8.1) (NX.MPLSI.003),Intel 1st Gen Pentium,2 GB DDR3 RAM,500 GB Hard Disk,,,"15.6 inches, 1366 x 768 pixels",Windows 8 OS,"23,420",https://cdn1.smartprix.com/rx-iv6XFwXr3-w103-h125/acer-aspire-e5-511-n.jpg
Acer Aspire 3 A315-31 (NX.GR4SI.001) Laptop (PQC/ 4GB/ 1TB/ Linux),Intel Pentium,4 GB DDR3 RAM,1 TB Hard Disk,,Intel Integrated HD 505,"15.6 inches, 1366 x 768 pixels",Linux OS,"23,450",https://cdn1.smartprix.com/rx-i5VzBJuRI-w103-h125/acer-aspire-3-a315-3.jpg
Acer Aspire E5 (NX.MPKSI.004) Laptop (4th Gen Pentium Quad Core/ 2GB / 500GB/ Win8),Intel Pentium 4th Gen,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics 4400,"15.6 inches, 1366 x 768 pixels",Windows 8 OS,"23,466",https://cdn1.smartprix.com/rx-iB6AURS8V-w103-h125/acer-aspire-e5-nx-mp.jpg
Acer Gateway NE411-P9DB Laptop (4th Gen PQC/ 2GB/ 500GB/ Win8),Intel Pentium 4th Gen,2 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"14 inches, 1366 x 768 pixels",Windows 8 OS,"23,490",https://cdn1.smartprix.com/rx-iIpDGiCYk-w103-h125/acer-gateway-ne411-p.jpg
Acer Aspire E5-532 (NX.MYVSI.013) Notebook (PQC/ 4GB/ 500GB/ Win10),Intel Pentium,4 GB DDR3 RAM,500 GB Hard Disk,,Intel HD Graphics,"15.6 inches, 1366 x 768 pixels",Windows 10 OS,"23,499",https://cdn1.smartprix.com/rx-iel73ithR-w103-h125/acer-aspire-e5-532-n.jpg
